tweetID,tweet,rating
223475738542751745,"b""I just don't know anymore""",0
223474965511540736,"b""It's okay, I'm used to it..""",0
223444703255867393,b'Not feeling good enough for the world &lt;',0
223444564906745857,b'Fuck making decisions.',0
223441992015814656,b'#HonestHour I isolate myself a lot from other people',0
223438497934094337,b'Sad music for a sad mood.',0
223436646073380865,"b'Another morning, another day to get through.'",0
223292361294364672,b'#HonestHour 99.99% of the time I trust no one.',0
223291951028502529,b'#HonestHour I sit in bed at night and relive my mistakes.',0
223291553551106048,b'#HonestHour I miss how everything used to be.',0
223291315012640768,b'#HonestHour I always assume the worst.',0
223288948515020800,b'People will try but no one will ever understand.',0
223287172852236289,b'Just when you thought the bad thoughts were gone..',0
223286443890589696,b'The incurable feeling of loneliness &lt;',0
223286102310666240,b'Never being able to sleep. Always being tired.',0
223285937717772289,b'Anxiety is my drug.',0
223285795023355906,"b""I don't know what to do anymore. I feel lost all the time.""",0
225871294577647616,b'Another sleepless night.',0
225260451230007297,"b""I just don't know anymore about this""",0
224728419643035651,"b'Another long, hard to get to sleep kind of night.'",0
224709923316043777,b'I prefer my dreams to my reality.',0
224703200987586560,"b""There's nothing that I truly feel like I'm great at.""",0
224702447950626816,b'My life is cold even in the summer.',0
224634086059294721,b'It would be nice if I could stay happy.',0
224550257474809856,b'I really am too hard on myself.',0
224336010157375489,b'I hate losing interest in things I used to enjoy.',0
224317091459768320,b'I need time to myself......a lot of time.',0
224315887484813313,b'Account got suspended...worst.',0
223998808525258752,b'A few years ago if I saw myself now &amp; what has become of me...',0
223997436874592257,"b""Any followers I missed, let me know now, or I'll get you tomorrow when I have computer access.""",0
223996495014273024,"b""No matter what it's about, we're all in the same boat.""",0
223995033651650560,b'Struggling to not feel like a failure.',0
223994451067019264,b'@OnesimusPrime I am here for you and everyone else.',0
223918899941490688,"b""Someone DM me a good picture that represents depression, and I'll use it as my twitpic and mention you in a tweet (&amp; follow if not already)""",0
223914377613541377,b'Leave me be.',0
223857906901204993,"b'""If I wasn\'t me, my brains would be on the wall already""'",0
223856193918087169,"b'""As I fall deeper into a manic state, I\'m a prime candiate for the gene to receive the drug addict trait""'",0
223853374066528256,"b""If you're a part of my life, feel special, not many get let in.""",0
223852090966028288,b'Need a long walk to clear my head.',0
223851868642746368,"b'""Sticks and stones will break my bones but words will never hurt me"" &lt;- I wish.'",0
223801357151379457,"b'""I think it would be better if we were just friends."" Those words have the best intentions, but the most painful meaning.'",0
223649838590472192,"b'Laying restlessly in bed for hours, wide awake.'",0
223617114437713921,"b'I can\'t remember the last time I woke up thinking: ""Wow, I got a great sleep""'",0
223611358564986881,"b""I keep so much to myself, so it's hard to find people that I can relate to with my struggles.""",0
223610869286842368,"b""There's always something on my mind.""",0
223610503212179456,"b'Another day, another night.'",0
223607689962471424,"b'Shout out to everyone living through any type of struggle, whether it be big or small, keep battling.'",0
223603191923748865,"b""Nothing hurts more than being told that you've lost your friendship with the only person that matters.""",0
223601568971358209,"b'Maybe if I was better looking, the world would come along easier to me.'",0
223600975515103232,b'Sometimes the world just sucks. A big one.',0
223596842104004608,"b""Hey guys, if you follow me and I haven't followed you back, just let me know.""",0
223596334370918404,b'My smiles been missing for a while.',0
223589744016232451,"b'Sometimes, all you need is a reason.'",0
223570399970082816,"b'""Someone DM me a good picture that represents depression, and I\'ll use it as my twitpic and mention you in a tweet!"" Still waiting!'",0
223555235598176257,"b""Someone DM me a good picture that represents depression, and I'll use it as my twitpic and mention you in a tweet!""",0
223535420141604864,b'Thank you to all my new followers.',0
223532018082918404,"b""Always feeling like you're left out or forgotten.""",0
223522729410830336,"b""#TeamFollow #FollowBack #TeamFollowBack #FollowMe #Follow As much as I don't like to whore myself out, I want this account to be more known.""",0
223475738542751745,"b""I just don't know anymore""",0
223474965511540736,"b""It's okay, I'm used to it..""",0
223444703255867393,b'Not feeling good enough for the world &lt;',0
223444564906745857,b'Fuck making decisions.',0
223441992015814656,b'#HonestHour I isolate myself a lot from other people',0
223438497934094337,b'Sad music for a sad mood.',0
223436646073380865,"b'Another morning, another day to get through.'",0
223292361294364672,b'#HonestHour 99.99% of the time I trust no one.',0
223291951028502529,b'#HonestHour I sit in bed at night and relive my mistakes.',0
223291553551106048,b'#HonestHour I miss how everything used to be.',0
223291315012640768,b'#HonestHour I always assume the worst.',0
223288948515020800,b'People will try but no one will ever understand.',0
223287172852236289,b'Just when you thought the bad thoughts were gone..',0
223286443890589696,b'The incurable feeling of loneliness &lt;',0
223286102310666240,b'Never being able to sleep. Always being tired.',0
223285937717772289,b'Anxiety is my drug.',0
223285795023355906,"b""I don't know what to do anymore. I feel lost all the time.""",0
931702970130894850,b'happy caterday peeps\xf0\x9f\x90\xbe https://t.co/1zJmDVwvW2',0
928778521559756800,b'@Buckeyes4Ever85 sending hugs your way sweetheart\xf0\x9f\x92\x9c',0
928778171209588736,"b""@Buckeyes4Ever85 i don't think i like it, every thing seems so big!""",0
928777501123297280,"b""@LifeOfALez yeh good hun, ive got a damn migraine so its back to bed for me. hope you're well?""",0
928776924536508416,b'@LifeOfALez well thats the best update they have done! thanks for letting me know  i thought my eyes were playing tricks',0
928776217771180033,b'@LifeOfALez omg when?',0
924991130457980929,b'@GratzVince me too lol',0
924962188552372224,b'me: when someone wants me to open up https://t.co/lBPU84i7kJ',0
923563481818742784,"b""@Lib_fallenangel @beyondxdarkness omg! someone thought of me, bless your beautiful soul, hope you're well my friend?""",0
921908377428430848,b'@FastingforLife I swear you speak my words and thoughts\xf0\x9f\x92\x9c',0
921589792743104512,"b""@oldlostsock no its not at all, something needs to change because you'll end having nervous break down""",0
921173950960254977,b'@SparkyyXx you tricked me! i thought it was sparky!\xf0\x9f\x92\x9c',0
921173505885970432,"b""@SparkyyXx sparky's licking his back again, have you noticed anything? so cute sparky welcomes you home.\xf0\x9f\x92\x9c""",0
921070835028279297,b'@kdc_goth geez that sounds extremely confusing',0
920984436853809155,"b""@Buckeyes4Ever85 you called me a friend..., that warmed my heart as you've become such a supportive and caring frie\xe2\x80\xa6 https://t.co/yilNYXCYZT""",0
920926430715830272,b'@Buckeyes4Ever85 speechless.. just wow!! and finished with stone cold!',0
920868224610082818,b'@Buckeyes4Ever85 goodnight sweetheart. \xf0\x9f\x92\x9c',0
920866691218681856,"b""@KarenKts11 sorry to here your're struggling,  sending love and hugs your way hun,  always here to talk dm any time. \xf0\x9f\x92\x9c""",0
920864844382814208,b'@Buckeyes4Ever85 the bloody power went out and ive only got 13% battery life ffs',0
920864621275127808,b'@Buckeyes4Ever85 aww bless you hun\xf0\x9f\x98\x98\xe2\x9d\xa4',0
920859192147066880,"b'@Buckeyes4Ever85 back to watching simply complicated.  now i know where ""stay strong"" comes from'",0
920858755708760064,"b""@Buckeyes4Ever85 fxck your're good lol""",0
920855663399510016,"b""@Buckeyes4Ever85 i've started watching her simply complicated video..""",0
920849801096208384,"b""@CraigDurhamJr sometimes i really wonder if that's true.""",0
920849504466649089,"b'@Buckeyes4Ever85 she\'s not very well know in my country. i also downloaded ""stone cold"" she\'s got a great powerful voice.'",0
920845663281102848,b'@CraigDurhamJr yeah it truly is..\xf0\x9f\x90\xb1',0
920845495836188672,b'@Buckeyes4Ever85 love it! just downloaded it\xf0\x9f\x92\x9c',0
920664439182974976,b'@FastingforLife *it',0
920664031819546625,b'@LifeOfALez so nice to see you on my time line\xf0\x9f\x92\x9c',0
920662404869922817,b'@Wolvianna sending hugs your way hun\xf0\x9f\x92\x9c',0
920661497046384645,"b""@FastingforLife you're right, but people just don't get and its frustrating""",0
920647513010348032,b'@FastingforLife *hun',0
920575345757110272,"b""@FastingforLife fxck i know exactly that feeling gun, I'm so sorry you have to go through it too. its like grieving the alive\xf0\x9f\x92\x9c""",0
918527788814032896,b'@TheBestJenXx well my off still stands if you need anything',0
918526933691916288,"b""@TheBestJenXx I'll check the delivery prices because I can send you a year ( they come in 12 months) flee and wormi\xe2\x80\xa6 https://t.co/LzSeSV2wA1""",0
918525445791891456,"b""@TheBestJenXx sparky myfavorite family member until I get my 2 then you'll be equal. love you sparky. oh did you fi\xe2\x80\xa6 https://t.co/VrWTSDwVnd""",0
918524261970599936,b'@TheBestJenXx omg every second until I have no followers left lol',0
918523731026182144,"b'@TheBestJenXx cats too, I would also like to get the cat that has had the worst life before entering the shelter'",0
918522176386375680,b'@TheBestJenXx lol all cats are pains but we love them. my heart goes out to the kitten shelter they need the most l\xe2\x80\xa6 https://t.co/H7jAeAPuYo',0
918521186266390528,"b'@TheBestJenXx so true! thinking of getting kitten, tho not sure if I want a pure bred British blue or a kitten from\xe2\x80\xa6 https://t.co/PoDoxzWZhl'",0
918519796622180352,b'@TheBestJenXx thanks hun at least a simple phone/one can lift your spirits',0
918519507097808896,"b""@TheBestJenXx trust me I've smashed a few phones in the last couple of months""",0
918519342320332800,"b""@TheBestJenXx where what apps now I'm too happy\xf0\x9f\x98\x85""",0
918517593148755968,"b""@TheBestJenXx I wish I could draw and like there's over 100 colors and sparkles""",0
918516295712227329,"b""@TheBestJenXx you can do your own fifs I'm excited""",0
918516153843986434,b'@trshmsv it comes with a pen and you can created your own gifs',0
918515935660486656,b'@TheBestJenXx omg so much better I just love the pen!',0
916967949751042048,b'@iamjeanius ily too\xf0\x9f\x92\x9c',0
916792207293636608,"b""@iamjeanius Of course you are my friend, you're genuine and you have a beautiful soul.\xf0\x9f\x92\x98\xe2\x9d\xa4\xf0\x9f\x92\x93\xf0\x9f\x92\x94\xf0\x9f\x92\x95\xf0\x9f\x92\x96\xf0\x9f\x92\x97\xf0\x9f\x92\x99\xf0\x9f\x92\x9a\xe2\x9d\xa3\xf0\x9f\x92\x9f\xf0\x9f\x92\x9e\xf0\x9f\x92\x9d\xf0\x9f\x96\xa4""",0
916681719335370752,b'@rihitbetterfent Thankyou for your kind words.',0
916661364738859008,b'@CraigDurhamJr So relatable\xf0\x9f\xa4\x90',0
916660860054937600,b'@rihitbetterfent Bless you for your kind words.\xf0\x9f\x92\x9c',0
916484709978214400,"b""@iamjeanius Its a pleasure, you're my friend its been 5 years on twitter""",0
916479136968859649,"b""@iamjeanius sorry to here you're stuggling if you ever want to vent DM me  any tima\xf0\x9f\x92\x9c.""",0
916431528250400768,"b""@iamjeanius Hope you're okay sweetheart?""",0
916387742484795392,b'@SparkyyXx thats good to know I was a little worried\xf0\x9f\x92\x9c',0
916344497344200704,"b""@SparkyyXx Hope you're okay him?""",0
916224812552396800,b'@cessywap People do care for you\xf0\x9f\x92\x9c',0
916217003714605057,b'@oldlostsock @Lib_fallenangel Relatable\xf0\x9f\x99\x81',0
916190173548834816,b'@skinnyanorexic sending you lots of hugs ily \xf0\x9f\x98\x9a\xf0\x9f\x92\x9c xx',0
895642802209472512,"b""@FastingforLife still.... he shouldn't be mad at you, she came to you in confidence... that's what loyalty is all a\xe2\x80\xa6 https://t.co/qcf2InhmBJ""",0
895641583931883522,"b""@melancholia_x wow, i'm speechless your hair is so on point. you both are absolutely beautiful\xf0\x9f\x98\xba\xf0\x9f\x92\x9c""",0
895325537727533056,"b""@SparkyyXx you're not at all selfish, but you must remember to take time out for just you\xf0\x9f\x92\x9c""",0
895314272422514688,"b""@SparkyyXx sorry you're struggling with anxiety today hun\xf0\x9f\x92\x9c""",0
895024463716139008,"b""@FastingforLife yes we do. i'm always here if you need to talk or vent\xf0\x9f\x92\x9c""",0
895021065386078208,"b""@FastingforLife that's a very true statement hun.""",0
895018142497243137,"b""@deaxdx i'm doing okay, how about you?""",0
894913103413911556,"b""@purging_princes just reading that gave me the shivers. you're one strong lady hun\xf0\x9f\x92\x9c""",0
894902162999828480,"b'@melancholia_x that was me today too, its worth it when you get your hands on them lol'",0
894845448476807168,"b""@HerSkinnyDiary so happy for you hun! and you're not a psycho just misunderstood just like me\xf0\x9f\x92\x9c""",0
893883665561800705,b'@Whisper2Mi yeah it kinda sucks\xf0\x9f\x92\x9c',0
890555623158431748,"b'i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay there and think about all my problems.'",0
883588305111048193,"b'@Prettyinthin know the feeling well, being house bound because of my social anxiety.. makes my depression worse.'",0
882865656516886528,b'i already know i\xe2\x80\x99m not good enough.',0
882857702195474433,"b""sleeping is so hard when you can't stop thinking.""",0
882069450928791552,"b""i'm not the same anymore. i'll admit it, a lot of shit got to me.""",0
881570327477669888,"b""social anxiety sucks. you unintentionally make yourself sad you feel alone even when you're not and sometimes you dont even know whats wrong""",0
881544884271726594,b'i say sorry a lot because i secretly feel that everything is my fault.',0
833660222023442432,"b""it sucks, doesn't it? feeling like you're not good enough, no matter how hard you try.""",0
833198735286898688,"b""depression isn't always sadness, it can also be emptiness, anger, tiredness or loneliness. sometimes a cry for help isn't so visible..""",0
833183115753328640,"b""do you ever feel physically sick because you know you're not good enough for anyone and can't do anything right, no matter how hard you try.""",0
833159293532639233,"b""i wish someone was afraid to lose me i'm always scared of losing people that i love but i doubt anyone would fight to keep me in their life.""",0
831488867609899008,"b""i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life""",0
823516773903253505,"b""sometimes i'm disappointed in myself, because i know i'm better than the choices i make and the things i choose to deal with.""",0
823516395375726592,"b""i've been apologizing all my life for who i am. for loving too deeply. for speaking too loudly. for being too passionate. i'm just so done.""",0
823440038889328641,"b'you can only be so strong for so long until you reach a point where you break physically, mentally, emotional.'",0
821171673084764161,"b""my biggest mistake ever is thinking that people care for me as much as i do for them, but in reality it's almost always one sided.""",0
818111584027348995,"b""i don't tweet for sympathy, or attention i express my thoughts and feelings. this is my outlet where i can say stuff without feeling judged.""",0
818102729130188802,b'when i die dont go to my grave and sit there telling me how much you love and miss me those are the things i needed to hear when i was alive',0
815957694334976000,"b""i truly feel like everything i say or do is always wrong, like i'm a total disappointment to everyone, and all i ever do is let people down.""",0
815952651934310400,"b""i overthink a lot, i'm sensitive and clingy but i really do try my hardest to be good enough so i'm sorry if that's not enough.""",0
810123450853433344,"b'do you ever just sit there and realize that you mean nothing to anyone and you start feeling lost, alone, and unloved, and truly unwanted.'",0
809746306348351488,"b'she pretends like nothing happened because she wants people to see her strong only she knows how painful, emotionaly, mentally she really is'",0
808329776645619712,b'i say sorry a lot because i secretly feel that everything is my fault.',0
807259803642757120,"b""being sad for no reason is worse than being sad for a reason, because there's absolutely nothing you can do to make yourself feel better.""",0
784152586685288450,"b""i prefer to distance myself whenever im mad because i turn into the most heartless person you'll ever meet and you're going hate me for that""",0
784083950436093953,"b'every single time i put myself back together again, i watch myself fall apart once again and every single time is worse than the time before'",0
756143859424370688,"b""i'm sorry for being annoying when i want to talk.. needy cause i miss you, emotional when i care and insecure because i'm afraid to lose you""",0
754987855814864896,"b'""why are you sad?""\n""i don\'t know""\n""no reason?""\n""oh no there are plenty of reasons, i\'m just not really sure which one it is this time""'",0
754261712560279552,b'do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet',0
749915835448176640,"b""she might be laughing but deep inside she's hurting, she's trying to get her mind off things that make her upset by pretending to be fine.""",0
749869790924124161,b'#GrowingUpWithAnxiety i literally notice the smallest of changes in how people treat me and i overthink into thinking everyone hates me.',0
748943906516062208,"b""#GrowingUpWithAnxiety you unintentionally make yourself sad you feel alone even when you're not and sometimes you dont even know whats wrong""",0
748934716632342528,"b""#GrowingUpWithAnxiety people thinking you're rude, or always in a bad mood.""",0
748897801648508928,"b'it\'s easier just to say ""i\xe2\x80\x99m fine"" when somebody asks if you are okay. because sometimes it\'s not possible to explain why you aren\'t.'",0
741457887600345088,b'do you ever just make up scenarios in your head that you know will never happen but it makes you so happy so you just keep on imagining them',0
741443750308646912,"b'""oh ok"" actually means my heart just got ripped into a million pieces but i won\'t tell you because you wouldn\xe2\x80\x99t care how i feel anyway.'",0
738757407031975937,"b""i never really know where i stand in some people's life... one minute they treat me like i'm something special, then nothing the next.""",0
738638040126480384,"b""the worst feeling is when you find out you didn't mean as much to someone as you thought you did and you look so stupid for caring too much.""",0
738562725614256128,b'do you ever feel ok but your sad at the same time you just want to talk to someone and hug them but you feel annoying so you just stay quiet',0
736984340907724801,"b'i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay there and think about all my problems.'",0
736938164070154240,b'every night i think about all the mistakes i\xe2\x80\x99ve made and how much i regret making those decisions because my life could have been different.',0
736926960220143619,"b""the worst type of crying is at night, when everyone's asleep and you have to control it with your hand over your mouth to not make a sound.""",0
734387620378226688,"b""sometimes it's better to keep silent than to tell others how you feel because it hurts knowing they can hear you, but not understand you.""",0
734292422335696896,"b""i hate getting flashbacks from things you don't want to remember. it feels like your heart suddenly drops and anxiety starts taking you over""",0
734235045301387264,"b""i truly feel like everything i say or do is always wrong, like i'm a total disappointment to everyone, and all i ever do is let people down.""",0
734003686309957633,"b""i'm sorry i have trust issues, but when you give someone everything and they toss it away like nothing, something inside of you breaks.""",0
733664211218243584,"b""do you ever feel physically sick because you know you're not good enough for anyone and can't do anything right, no matter how hard you try.""",0
733651693775118336,"b'i need someone who will understand how unstable i am, sometimes being alone can be dangerous for me but other times its exactly what i need.'",0
733611982213939200,"b""i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life""",0
724910679011000320,"b""my only relief is to sleep, when i'm sleeping, i'm not sad, i'm not angry, i'm not scared, i'm not hurting, i'm not lonely. i'm just nothing""",0
724460040476712960,"b""i'm disappointed in myself.. because i know i'm better than the choices i keep making and the things i choose to deal with.""",0
724427369256095745,"b""i hate this feeling like i'm here, but i'm not.like someone cares but they don't. it's like i belong somewhere anywhere but here.""",0
723869011205824513,b'have you ever wanted to cry but no tears came out so you just stare blankly into space while feeling your heart breaks into a million pieces',0
723751290652622849,b'i literally notice the smallest of changes in how people treat me and i overthink into thinking everyone hates me.',0
723692740836347904,"b""i feel myself changing. i don't laugh the same anymore, i don't smile the same, or talk the same. i'm just so tired and mentally exhausted.""",0
718849944652623872,"b""i think i'm afraid to be happy because whenever i get too happy, something bad always happens.""",0
718749098447212544,"b'pain changes people, it makes them trust less, overthink more, and shut people out'",0
718714260914724864,"b'nothing hurts more then being ignored, replaced, forgotten, lied to.'",0
717760075482333184,"b""i prefer to distance myself whenever im mad because i turn into the most heartless person you'll ever meet and you're going hate me for that""",0
717750715783864320,b'you think you\xe2\x80\x99re doing okay and then suddenly it\xe2\x80\x99s a nighttime and you\xe2\x80\x99re alone and you\xe2\x80\x99re not really sure how to distract yourself anymore.',0
717714104450834432,"b""social anxiety sucks. you unintentionally make yourself sad you feel alone even when you're not and sometimes you dont even know whats wrong""",0
717689896341622785,b'all the things i did wrong:\n\n1. i relied on someone for my happiness.\n2. i love people more than i love myself.\n3. i never asked for help.',0
714043421007065088,b'we hide behind a fake smile to mask the pain but sometimes we wish someone would look closely enough and see how broken we really are inside',0
713941169525301248,"b""typing 'haha' when you can't even smile, acting like you're happy when all you want to do is cry, tell everyone you're okay when you're  not""",0
713715569124487169,"b""i'm sorry for being annoying when i want to talk.. needy cause i miss you, emotional when i care and insecure because i'm afraid to lose you""",0
713634174196842496,"b""do you ever feel the need to ask someone if they actually still want you in their life because it always feels like they don't really care.""",0
713559946445455360,"b'she took a deep breath and closed her eyes, wanting to scream out so loud but with all the strength she had, she kept everything inside.'",0
713004544930631681,"b""you smile, but all you want is to cry. you talk, but you really just want to be quiet. you pretend like you're happy, but you really aren't.""",0
712981393383395328,"b'that worthless feeling where you should just lock yourself in a dark room, because everything you do or say just seems to piss people off.'",0
712943137870602241,"b""she's scared to get to close to anyone anymore, because everyone who promised her they would stay, turned their back on her and walked away.""",0
711882401442430976,"b""have you ever been in one of those moods where you don't really know whats wrong but you feel really irritated with everyone and everything""",0
711470204732047360,"b'do you ever write a really long message and about halfway through you\'re like ""you know what, they don\'t even care"" and end up deleting it.'",0
711418733302943744,"b""i'm scared to get close to people because i think they will eventually walk out of my life no matter how close we are because they always do""",0
710999529743454208,b'have you ever wanted to cry but no tears came out so you just stare blankly into space while feeling your heart breaks into a million pieces',0
710653141771886592,b'i cannot make you understand. i cannot make anyone understand what is happening inside me. i cannot even explain it to myself.',0
681125102486814721,"b'she\xe2\x80\x99s hurts, mentally and emotionally. but everyday, she walks with a smile, because that\xe2\x80\x99s who she is, the girl who never stopped smiling.'",0
681115609728299008,"b'when i\xe2\x80\x99m hurt, i shut down, i turn into a total bitch i shut off my emotions i act differently towards everything and everyone and i hate it'",0
681112779273588736,"b'so many people in this world have trust issues because people say ""i\'m here for you"" and then run away as soon as things start to fall apart'",0
680753199809085441,"b""just because her eyes don't tear up, doesn't mean her heart doesn't cry and just because she comes off strong doesn't mean nothing is wrong.""",0
679283133578002432,"b""hate getting flashbacks from things you don't want to remember; it feels like your heart suddenly drops and anxiety starts taking over \xd5\xbeou.""",0
679276352265031680,"b""when i cry about one thing i end up crying about everything that's messed up in my life.""",0
679117043711389696,"b""it really sucks wanting to talk to someone but you really don't want to annoy anyone because they seem totally fine without you....""",0
678979743027363840,"b""everything is changing and i don't know where i fit anymore.""",0
678959314292228098,"b'they say ""it will get better"" but its a lie... it doesnt get better. you just get used to it.'",0
678939510869127172,"b""it's painful to say goodbye to someone you don't want to let go, but more painful to ask someone to stay when you know they want to leave.""",0
678898280437186561,"b""i hate the fact that i cry when i'm angry and that's the worst thing ever, because you're trying to act tough and mean but instead you cry.""",0
678207959134932992,"b""the worst sadness is the sadness you've taught yourself to hide.""",0
678203243151753216,"b'every night i convince myself tomorrow will be different, but it never is.'",0
678199647521792000,b'my biggest problem is overthinking everything.',0
678165640918654977,"b""you smile, but you want to cry, you talk but you just want to be quiet. and you pretend that you''re happy, but you aren't.""",0
677587115027263488,"b""i'm the type of person that one thing can change my mood completely and i can go from confident to insecure in a matter of seconds.""",0
677543991760564224,"b""i'm a paradox, neither happy or sad. i smile at pretty things &amp; laugh at funny things, but at night i become a mess of emotions and thoughts""",0
677167497158651905,"b""i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life""",0
677126228629843969,"b""Have you ever just randomly started crying because you've been holding in all of these emotions and pretending to be happy for way too long?""",0
676988702531452929,b'it hurts so much when you can feel yourself becoming less and less important to the one person who truly means the most to you.',0
675719524335771648,"b""she might be laughing but deep inside she's hurting, she's trying to get her mind off things that make her upset by pretending to be fine.""",0
675681064950476800,"b'pain changes people, it makes them trust less, overthink more, and shut people out.'",0
675648690560696320,"b""have you ever really wanted to ask a question, but you didn't because you knew in your heart that you wouldn't be able to handle the answer?""",0
675343722523983872,"b'""you\'ve changed""\n\ntry going through what i\'ve gone through and then see if you\'re the same. pain changes people it makes it harder to trust.'",0
675299438668161024,"b'physically, mentally, emotionally tired.'",0
675183932921507840,"b""just because her eyes don't tear up, doesn't mean her heart doesn't cry and just because she comes off strong doesn't mean nothing is wrong.""",0
673081548392960000,"b""Its sad nobody ever knows how much someone is actually hurting... Someone right next to you could be completely broken and you wouldn't know""",0
673049809205354496,"b""you're so afraid to tell people how you feel because you fear rejection, so you bury it deep inside yourself where it only destroys you more""",0
672945279067262976,"b'my problem is that i start depending on people for my happiness, and when they leave like they always do, they take my happiness with them.'",0
672793541047771137,b'every night i think about all the mistakes i\xe2\x80\x99ve made and how much i regret making those decisions because my life could have been different.',0
672773538533605377,"b'how painful is it to say ""i\'m fine"" to the person who\'s the reason you\'re broken.'",0
672769865137045504,"b'she pretends like nothing happened because she wants people to see her strong only she knows how painful, emotionaly, mentally she really is'",0
672749774550921217,"b""i think i'm afraid to be happy because whenever i get too happy, something bad always happens.""",0
672488381427814400,"b""i'm just so tired of this. my body is tired, my mind is a mess. i just really want to lay in bed and never get up. i'm just so tired of life""",0
672444265302110208,"b""one minute everything is okay and the next i have no idea what's going on""",0
672374837466161152,b'the worst feeling is feeling unwanted by the person you needed the most.',0
672353512714452994,"b'i hate getting so sad to the point where my body completely shuts down, and all i can do is just lay there and think about all my problems.'",0
671670870163632128,"b'it really hurts when someone is not in the mood to talk to you, but when it comes to someone else, they act like the happiest person alive.'",0
671637802178781184,"b""the worst type of crying is at night, when everyone's asleep and you have to control it with your hand over your mouth to not make a sound.""",0
670958861453418496,"b""it's scary that you never really know what someone is thinking or feeling towards you and everything that they say could be one massive lie.""",0
670931157307940864,"b'all i ever wanted is for someone to not give up on me, no matter how much i screw up and no matter how much i push them away they will stay.'",0
670783575101276160,"b""i'm so sorry for all the people that have to deal with my constant up and down moods daily.""",0
670748958893838336,"b""i never really know where i stand in some people's life... one minute they treat me like i'm something special, then nothing the next.""",0
668783242451914752,"b'how many times have you typed, ""i\'m okay"" while crying?'",0
668431619032682496,"b""she's scared to get to close to anyone anymore, because everyone who promised her they would stay, turned their back on her and walked away.""",0
668343465613262848,"b'it\'s easier just to say ""I\xe2\x80\x99m fine"" when somebody asks if you are okay. because sometimes it\'s not possible to explain why you aren\'t.'",0
